"[datetime.datetime(2020, 12, 10, 15, 59, 37, 768650)]",['IDT002'],[True],[23.52]
"[datetime.datetime(2020, 12, 10, 16, 2, 7, 545090)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 7, 849291)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 40523)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 72501)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 344783)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 568265)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 599722)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 615969)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 631952)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 663677)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 8, 856281)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1009.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 9, 127610)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1009.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 9, 367430)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 9, 638649)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 9, 671153)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 9, 878440)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1008.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 10, 181956)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1008.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 10, 390504)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 1001.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 10, 694158)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 1001.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 10, 726404)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1001.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 10, 885499)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 11, 237573)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 11, 253418)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 11, 284936)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 11, 396965)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1004.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 11, 748544)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1004.0, 22.43, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 11, 764435)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1004.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 11, 908489)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 292139)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 308463)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 324150)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 340110)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 372208)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 420775)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 820666)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 835723)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 12, 932022)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 13, 316158)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 13, 363128)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 13, 427088)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 13, 827819)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 13, 890878)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 994.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 13, 938502)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1000.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 14, 339150)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1000.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 14, 434104)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1000.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 14, 450035)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 14, 866649)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 14, 945689)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 14, 977721)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 15, 377396)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 15, 489315)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, False, False, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 15, 520922)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, False, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 15, 889320)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 16, 16955)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 16, 48565)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 16, 384743)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 16, 560636)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 995.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 16, 575661)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 16, 607603)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 16, 895366)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 999.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 17, 71203)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 17, 103383)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 17, 391684)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 17, 583095)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 17, 630410)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 17, 934583)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 996.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 18, 94277)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 18, 158152)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 18, 446422)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 18, 589928)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 18, 701606)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 18, 989934)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 988.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 19, 101211)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 19, 213090)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 19, 516300)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 998.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 19, 612440)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 19, 740625)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 20, 44645)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1002.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 20, 124268)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 987.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 20, 283783)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 987.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 20, 572225)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, False, True, False]","[23.43, 987.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 20, 635742)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 1006.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 20, 795399)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1006.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 21, 99401)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1006.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 21, 130817)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 21, 339302)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 21, 627092)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 986.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 21, 642523)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1007.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 21, 866264)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1007.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 22, 138474)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1007.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 22, 153717)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 22, 169810)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 22, 394033)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 989.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 22, 665715)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 22, 681272)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 22, 921841)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1010.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 23, 160757)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 990.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 23, 192852)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 990.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 23, 464443)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 990.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 23, 672063)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 23, 719672)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, False]","[23.43, 1003.0, 22.52, -1000]"
"[datetime.datetime(2020, 12, 10, 16, 2, 23, 783771)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.52, 21.51]"
"[datetime.datetime(2020, 12, 10, 16, 2, 23, 975520)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1003.0, 22.52, 21.51]"
"[datetime.datetime(2020, 12, 10, 16, 2, 24, 183529)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.52, 21.51]"
"[datetime.datetime(2020, 12, 10, 16, 2, 24, 263101)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.52, 21.51]"
"[datetime.datetime(2020, 12, 10, 16, 2, 24, 295216)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 24, 519590)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 990.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 24, 695594)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1004.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 24, 775332)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1004.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 24, 806962)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1004.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 25, 31160)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1004.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 25, 206034)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 25, 318009)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 25, 350275)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 25, 542543)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 996.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 25, 701990)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, False, False]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 25, 845593)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, False]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 25, 877690)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[False, True, True, True]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 26, 85700)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 26, 212861)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 26, 373189)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 26, 612838)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 1008.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 26, 724697)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 26, 900628)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 26, 948397)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 27, 139864)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 27, 236250)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 27, 459806)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 27, 652068)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 999.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 27, 731042)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 27, 971299)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 28, 162627)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 985.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 28, 242566)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 28, 483211)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 28, 706910)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 992.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 28, 753984)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 28, 993836)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 29, 234336)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.34, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 29, 266553)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.34, 998.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 29, 538018)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.34, 998.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 29, 745724)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 29, 761578)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 998.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 29, 777274)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 81143)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 256122)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 272473)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 988.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 288115)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 994.0, 22.52, 21.6]"
"[datetime.datetime(2020, 12, 10, 16, 2, 30, 320355)]","['IDT002', 'IDL001', 'IDT001', 'IDT003']","[True, True, True, True]","[23.43, 994.0, 22.52, 21.6]"
