2020-12-07 18:51:36.734210,['IDT002'],[20.51]
2020-12-07 18:52:12.153619,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.154287,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.155255,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.156205,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.157008,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.157649,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.158157,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.158646,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.159215,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.160820,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.162798,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.164238,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.165332,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.166245,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.167183,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.167957,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.168445,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.168996,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.169468,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.169921,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.170378,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.170933,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.171448,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.172316,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.173025,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.173606,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.174082,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.174592,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.175057,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.175884,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.177099,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.178501,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.179175,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.179646,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.180268,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.180725,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.181200,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.181668,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.182203,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.183008,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.183819,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.184441,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.185123,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.185961,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.187442,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.188317,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.189209,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.189954,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.190602,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.191529,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.192375,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.193337,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.195110,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.195767,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.196394,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.197008,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.197657,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.199648,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.201667,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.202506,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.203229,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.203731,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.204398,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.205078,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.205574,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.206588,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.208361,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.211622,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.213236,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.214553,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.215673,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.216269,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.216848,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.217308,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.217760,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.218254,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.218708,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.219217,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.219685,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.220205,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.220740,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.221204,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.221913,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.222487,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.223017,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.223478,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.223993,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.224469,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.225047,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.225525,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.226072,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.226707,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.227203,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.227701,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.228177,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.228678,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.229346,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.229850,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.230320,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.230920,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.231528,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.231999,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.232544,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.233053,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.233528,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.234024,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.234479,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.234976,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.235558,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.236264,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.237496,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.238203,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.238743,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.239275,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.239803,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.240354,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.240933,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.241484,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.241998,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.242557,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.243088,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.243986,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.244877,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.245499,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.246110,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.246679,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.247325,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.247769,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.248322,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.248878,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.249339,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.249945,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.250637,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.251217,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.251897,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.252448,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.252900,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.253534,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.254006,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.254530,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.255018,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.255494,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.256028,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.256779,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.259596,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.261354,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.263288,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.264190,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.265085,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.265727,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.266242,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.266712,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.267146,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.267624,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.268076,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.268703,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.269154,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.269616,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.270071,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.270547,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.271024,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.271583,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.272102,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.272705,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.273184,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.273825,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.274776,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.276737,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.277525,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.278014,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.278518,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.279083,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.279590,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.280135,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.280598,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.281223,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.282407,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.283883,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.284699,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.285478,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.286601,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.287178,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.288390,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.293612,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.294459,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.295924,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.296627,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.297232,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.297940,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.299910,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.301607,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.303510,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.306618,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.307636,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.308380,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.309030,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.309602,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.310491,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.311013,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.311776,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.312378,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.312928,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.313606,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.314203,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.314689,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.315268,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.315777,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.316240,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.316915,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.317450,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.317923,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.318438,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.318951,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.319405,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.319937,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.320454,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.320941,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.321507,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.321967,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.322494,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.323096,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.323597,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.324084,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.324554,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.325175,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.325668,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.326360,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.326921,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.327572,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.328526,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.329311,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.330196,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.330674,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.331067,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.331441,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.332096,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.332620,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.333365,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.333988,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.334498,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.334988,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.335886,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.336465,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.337019,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.337483,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.337989,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.338491,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.339089,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.339832,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.342631,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.344596,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.345843,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.347113,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.348204,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.348751,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.349214,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.349735,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.350234,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.350758,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.351341,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.352055,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.352534,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.352996,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.353651,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.354156,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.354631,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.355103,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.355621,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.356147,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.357385,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.359102,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.359993,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.360494,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.360992,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.361461,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.362045,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.362517,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.363053,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.363593,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.364059,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.364561,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.365221,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.365766,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.366251,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.366771,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.367223,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.367796,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.368294,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.368899,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.369500,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.370158,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.371147,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.372251,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.373094,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.373737,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.374466,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.375062,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.375650,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.376353,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.377999,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.379501,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.380035,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.380689,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.381844,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.384222,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.386202,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.388202,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.389661,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.390724,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.393110,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.395541,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.396433,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.397446,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.398124,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.399075,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.399817,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.400446,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.401022,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.401500,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.401951,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.402555,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.403064,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.403870,"['IDT002', 'IDL001']","[-1000, 968.0]"
2020-12-07 18:52:12.404597,"['IDT002', 'IDL001']","[-1000, 968.0]"
