2020-12-07 11:13:07.837665,"[982.0, 21.07, 21.42]"
2020-12-07 11:13:07.838200,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.838637,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.839042,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.839438,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.839957,"[986.0, 20.98, 21.42]"
2020-12-07 11:13:07.840380,"[986.0, 20.98, 21.42]"
2020-12-07 11:13:07.840824,"[986.0, 20.98, 21.42]"
2020-12-07 11:13:07.841286,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:07.841735,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:07.842348,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:07.843086,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:07.843903,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:07.844738,"[983.0, 20.98, 21.42]"
2020-12-07 11:13:07.845437,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:07.846119,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:07.846742,"[984.0, 20.98, 21.42]"
2020-12-07 11:13:07.847346,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.847949,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.848563,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.849619,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.851738,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.852433,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.852996,"[992.0, 20.98, 21.42]"
2020-12-07 11:13:07.853677,"[992.0, 20.98, 21.42]"
2020-12-07 11:13:07.854449,"[992.0, 20.98, 21.42]"
2020-12-07 11:13:07.856349,"[993.0, 20.98, 21.42]"
2020-12-07 11:13:07.859636,"[993.0, 20.98, 21.42]"
2020-12-07 11:13:07.861150,"[993.0, 20.98, 21.42]"
2020-12-07 11:13:07.862323,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.863059,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.863873,"[994.0, 20.98, 21.42]"
2020-12-07 11:13:07.864493,"[998.0, 20.98, 21.42]"
2020-12-07 11:13:07.864953,"[998.0, 20.98, 21.42]"
2020-12-07 11:13:07.865393,"[998.0, 20.98, 21.42]"
2020-12-07 11:13:07.865952,"[991.0, 20.98, 21.42]"
2020-12-07 11:13:07.866473,"[991.0, 20.98, 21.42]"
2020-12-07 11:13:07.867122,"[991.0, 20.98, 21.42]"
2020-12-07 11:13:07.868031,"[987.0, 20.98, 21.42]"
2020-12-07 11:13:07.868822,"[987.0, 20.98, 21.42]"
2020-12-07 11:13:07.869639,"[987.0, 20.98, 21.42]"
2020-12-07 11:13:07.870533,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:07.872309,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:07.873949,"[981.0, 20.98, 21.42]"
2020-12-07 11:13:07.874884,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.875457,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.875890,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.876298,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.876691,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.877074,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.877449,"[980.0, 20.98, 21.42]"
